REF_DATE,GEO,DGUID,Coordinate,Long-form data quality indicators – Housing characteristics (20):Tenure - Non-response rate[1],Symbol,Long-form data quality indicators – Housing characteristics (20):Tenure - Imputation rate[2],Symbol,Long-form data quality indicators – Housing characteristics (20):Condominium status - Non-response rate[3],Symbol,Long-form data quality indicators – Housing characteristics (20):Condominium status - Imputation rate[4],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of rooms - Non-response rate[5],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of rooms - Imputation rate[6],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of bedrooms - Non-response rate[7],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of bedrooms - Imputation rate[8],Symbol,Long-form data quality indicators – Housing characteristics (20):Period of construction - Non-response rate[9],Symbol,Long-form data quality indicators – Housing characteristics (20):Period of construction - Imputation rate[10],Symbol,Long-form data quality indicators – Housing characteristics (20):Dwelling condition - Non-response rate[11],Symbol,Long-form data quality indicators – Housing characteristics (20):Dwelling condition - Imputation rate[12],Symbol,Long-form data quality indicators – Housing characteristics (20):Rent monthly cash - Non-response rate[13],Symbol,Long-form data quality indicators – Housing characteristics (20):Rent monthly cash - Imputation rate[14],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly mortgage payments - Non-response rate[15],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly mortgage payments - Imputation rate[16],Symbol,Long-form data quality indicators – Housing characteristics (20):Value (owner estimated) - Non-response rate[17],Symbol,Long-form data quality indicators – Housing characteristics (20):Value (owner estimated) - Imputation rate[18],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly use or occupancy payment for dwelling - Non-response rate[19],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly use or occupancy payment for dwelling - Imputation rate[20],Symbol
2021,Quinte West (3512015) CY,2021A00053512015,505,2.4,,2.1,,2.2,,2.0,,2.4,,3.6,,2.3,,2.6,,2.8,,2.8,,2.2,,2.2,,6.2,,6.4,,4.4,,4.5,,5.9,,7.2,,0.0,,0.0,
2021,Stirling-Rawdon (3512020) TP,2021A00053512020,506,1.0,,1.0,,1.1,,1.1,,1.0,,3.0,,1.0,,1.5,,1.8,,1.8,,1.3,,1.3,,8.6,,8.6,,6.2,,6.2,,7.5,,8.5,,0.0,,0.0,
2021,"Cobourg (CA), Ont.",2021S0504527,507,2.3,,1.7,,2.1,,1.4,,1.9,,3.3,,1.8,,1.9,,3.2,,3.2,,2.1,,2.1,,6.1,,6.3,,3.0,,3.0,,4.3,,4.9,,0.0,,0.0,
2021,Cobourg (3514021) T,2021A00053514021,508,2.3,,1.7,,2.1,,1.4,,1.9,,3.3,,1.8,,1.9,,3.2,,3.2,,2.1,,2.1,,6.1,,6.3,,3.0,,3.0,,4.3,,4.9,,0.0,,0.0,
2021,"Port Hope (CA), Ont.",2021S0504528,509,2.7,,2.3,,2.6,,2.2,,2.7,,4.1,,2.9,,3.1,,3.1,,3.1,,2.7,,2.7,,5.7,,5.7,,5.1,,5.4,,6.7,,7.4,,0.0,,0.0,
2021,Port Hope (3514020) MU,2021A00053514020,510,2.7,,2.3,,2.6,,2.2,,2.7,,4.1,,2.9,,3.1,,3.1,,3.1,,2.7,,2.7,,5.7,,5.7,,5.1,,5.4,,6.7,,7.4,,0.0,,0.0,
2021,"Peterborough (CMA), Ont.",2021S0503529,511,2.6,,2.2,,2.4,,2.0,,2.4,,3.9,,2.4,,2.6,,3.5,,3.5,,2.5,,2.5,,4.8,,4.9,,5.1,,5.3,,6.5,,7.6,,30.8,,23.1,
2021,Otonabee-South Monaghan (3515005) TP,2021A00053515005,512,3.1,,2.7,,2.9,,2.5,,3.3,,4.9,,3.3,,3.3,,3.1,,3.1,,3.3,,3.3,,14.8,,14.8,,7.8,,7.8,,8.9,,10.0,,0.0,,0.0,
2021,Hiawatha First Nation (3515008) IRI,2021A00053515008,513,19.4,,19.4,,19.4,,19.4,,19.4,,19.4,,19.4,,19.4,,19.4,,19.4,,22.6,,22.6,,0.0,,0.0,,24.0,,24.0,,24.0,,24.0,,0.0,,0.0,
2021,Cavan Monaghan (3515013) TP,2021A00053515013,514,3.0,,2.8,,2.9,,2.9,,3.2,,3.8,,3.4,,3.7,,3.4,,3.4,,3.2,,3.2,,6.7,,6.7,,7.4,,7.4,,8.1,,9.2,,0.0,,0.0,
2021,Peterborough (3515014) CY,2021A00053515014,515,2.2,,1.8,,2.0,,1.4,,1.9,,3.7,,1.9,,2.1,,3.4,,3.4,,2.0,,2.0,,4.2,,4.3,,3.4,,3.6,,4.8,,5.8,,0.0,,0.0,
2021,Selwyn (3515015) TP,2021A00053515015,516,2.7,,2.4,,2.5,,2.1,,2.3,,3.3,,2.3,,2.3,,2.6,,2.6,,2.4,,2.4,,9.7,,10.3,,5.2,,5.5,,6.6,,7.8,,0.0,,0.0,
2021,Curve Lake First Nation 35 (3515019) IRI,2021A00053515019,517,22.2,,23.1,,23.1,,22.2,,22.2,,23.1,,21.3,,21.3,,23.1,,23.1,,21.1,,21.1,,15.4,,15.4,,27.6,,26.4,,31.0,,33.3,,30.0,,40.0,
2021,Douro-Dummer (3515023) TP,2021A00053515023,518,1.7,,1.5,,1.8,,1.6,,2.4,,3.2,,2.2,,2.2,,2.4,,2.4,,2.1,,2.1,,0.0,,0.0,,8.8,,8.8,,10.9,,12.0,,0.0,,0.0,
2021,"Kawartha Lakes (CA), Ont.",2021S0504530,519,2.3,,2.1,,2.3,,2.0,,2.2,,3.3,,2.1,,2.3,,3.1,,3.1,,2.1,,2.1,,6.4,,6.6,,6.4,,6.6,,7.9,,9.3,,0.0,,0.0,
2021,Kawartha Lakes (3516010) CY,2021A00053516010,520,2.3,,2.1,,2.3,,2.0,,2.2,,3.3,,2.1,,2.3,,3.1,,3.1,,2.1,,2.1,,6.4,,6.6,,6.4,,6.6,,7.9,,9.3,,0.0,,0.0,
2021,"Centre Wellington (CA), Ont.",2021S0504531,521,1.5,,1.4,,1.6,,1.5,,1.3,,2.6,,1.4,,1.4,,1.6,,1.6,,1.3,,1.3,,3.2,,3.4,,4.7,,4.8,,5.1,,6.0,,0.0,,0.0,
2021,Centre Wellington (3523025) TP,2021A00053523025,522,1.5,,1.4,,1.6,,1.5,,1.3,,2.6,,1.4,,1.4,,1.6,,1.6,,1.3,,1.3,,3.2,,3.4,,4.7,,4.8,,5.1,,6.0,,0.0,,0.0,
2021,"Oshawa (CMA), Ont.",2021S0503532,523,2.7,,2.5,,2.7,,2.1,,2.7,,4.2,,2.6,,2.9,,3.3,,3.3,,2.7,,2.7,,5.4,,5.6,,4.5,,4.5,,5.2,,6.1,,0.0,,0.0,
2021,Whitby (3518009) T,2021A00053518009,524,2.3,,2.1,,2.2,,1.8,,2.2,,3.5,,2.2,,2.4,,2.5,,2.5,,2.2,,2.2,,5.0,,5.3,,3.7,,3.8,,4.3,,5.1,,0.0,,0.0,
2021,Oshawa (3518013) CY,2021A00053518013,525,3.1,,2.8,,3.0,,2.2,,3.0,,4.8,,3.0,,3.2,,4.0,,4.0,,3.1,,3.1,,5.4,,5.4,,4.9,,4.9,,5.8,,6.9,,0.0,,0.0,
2021,Clarington (3518017) MU,2021A00053518017,526,2.6,,2.4,,2.7,,2.5,,2.6,,3.7,,2.5,,2.8,,2.8,,2.8,,2.6,,2.6,,6.2,,6.6,,4.8,,4.9,,5.3,,6.1,,0.0,,0.0,
2021,"Ingersoll (CA), Ont.",2021S0504533,527,2.5,,2.0,,3.0,,2.0,,2.5,,3.8,,2.2,,2.4,,3.1,,3.1,,2.4,,2.4,,5.0,,5.4,,3.1,,3.1,,3.7,,4.2,,0.0,,0.0,
2021,Ingersoll (3532018) T,2021A00053532018,528,2.5,,2.0,,3.0,,2.0,,2.5,,3.8,,2.2,,2.4,,3.1,,3.1,,2.4,,2.4,,5.0,,5.4,,3.1,,3.1,,3.7,,4.2,,0.0,,0.0,
2021,"Toronto (CMA), Ont.",2021S0503535,529,2.8,,2.5,,2.7,,1.7,,2.7,,5.6,,2.7,,3.2,,3.5,,3.5,,2.7,,2.7,,5.2,,5.3,,4.4,,4.5,,5.3,,6.6,,75.0,,75.0,
2021,Pickering (3518001) CY,2021A00053518001,530,2.4,,2.3,,2.5,,2.0,,2.4,,4.8,,2.4,,2.6,,2.8,,2.8,,2.3,,2.3,,4.6,,4.7,,4.3,,4.4,,5.2,,6.0,,0.0,,0.0,
2021,Ajax (3518005) T,2021A00053518005,531,2.7,,2.5,,2.8,,2.5,,2.8,,4.8,,2.6,,2.9,,2.9,,2.9,,2.7,,2.7,,4.6,,5.0,,4.5,,4.6,,5.2,,6.4,,0.0,,0.0,
2021,Uxbridge (3518029) TP,2021A00053518029,532,2.3,,2.0,,2.0,,1.7,,2.1,,3.2,,2.1,,2.2,,2.2,,2.2,,2.1,,2.1,,6.8,,6.8,,5.4,,5.5,,6.6,,7.9,,0.0,,0.0,
2021,Vaughan (3519028) CY,2021A00053519028,533,2.6,,2.4,,2.5,,2.2,,2.5,,4.5,,2.5,,2.7,,2.7,,2.7,,2.5,,2.5,,5.3,,5.5,,4.5,,4.7,,5.4,,6.6,,0.0,,0.0,
2021,Markham (3519036) CY,2021A00053519036,534,1.2,,1.1,,1.2,,0.8,,1.2,,3.4,,1.2,,1.6,,1.4,,1.4,,1.2,,1.2,,3.7,,3.9,,2.9,,3.0,,3.4,,4.4,,0.0,,0.0,
2021,Richmond Hill (3519038) T,2021A00053519038,535,1.8,,1.6,,1.7,,1.2,,1.7,,3.8,,1.7,,2.0,,2.0,,2.0,,1.7,,1.7,,5.2,,5.4,,3.0,,3.1,,3.8,,4.8,,0.0,,0.0,
2021,Whitchurch-Stouffville (3519044) T,2021A00053519044,536,1.4,,1.3,,1.3,,1.2,,1.4,,2.9,,1.3,,1.6,,1.7,,1.7,,1.3,,1.3,,4.7,,5.0,,3.2,,3.4,,3.7,,5.0,,0.0,,0.0,
2021,Aurora (3519046) T,2021A00053519046,537,1.4,,1.3,,1.3,,1.2,,1.4,,3.3,,1.3,,1.5,,1.6,,1.6,,1.3,,1.3,,3.6,,3.7,,3.0,,3.1,,3.4,,4.2,,0.0,,0.0,
2021,Newmarket (3519048) T,2021A00053519048,538,2.1,,1.8,,1.8,,1.6,,2.0,,3.9,,2.0,,2.2,,2.7,,2.7,,2.0,,2.0,,4.9,,5.1,,3.2,,3.3,,3.9,,4.7,,0.0,,0.0,
2021,King (3519049) TP,2021A00053519049,539,3.3,,3.1,,3.2,,2.9,,3.2,,4.3,,3.1,,3.3,,3.8,,3.8,,3.2,,3.2,,12.9,,12.9,,8.0,,8.1,,9.2,,10.3,,0.0,,0.0,
2021,East Gwillimbury (3519054) T,2021A00053519054,540,2.3,,2.2,,2.2,,2.1,,2.2,,4.1,,2.3,,2.6,,2.4,,2.4,,2.3,,2.3,,6.7,,6.7,,5.1,,5.1,,5.7,,6.9,,0.0,,0.0,
2021,Georgina (3519070) T,2021A00053519070,541,2.3,,2.1,,2.1,,1.9,,2.3,,3.7,,2.3,,2.5,,2.8,,2.8,,2.2,,2.2,,6.0,,6.1,,5.2,,5.2,,6.1,,7.3,,0.0,,0.0,
2021,Chippewas of Georgina Island First Nation (3519076) IRI,2021A00053519076,542,43.5,,43.5,,43.5,,43.5,,43.5,,43.5,,43.5,,43.5,,43.5,,43.5,,45.5,,45.5,,0.0,,0.0,,50.0,,50.0,,56.3,,56.3,,75.0,,75.0,
2021,Toronto (3520005) C,2021A00053520005,543,2.9,,2.6,,2.7,,1.3,,2.7,,6.3,,2.8,,3.4,,3.8,,3.8,,2.8,,2.8,,5.1,,5.2,,4.3,,4.4,,5.5,,6.9,,0.0,,0.0,
2021,Mississauga (3521005) CY,2021A00053521005,544,2.5,,2.3,,2.4,,1.4,,2.4,,5.1,,2.4,,2.9,,3.2,,3.2,,2.4,,2.4,,5.1,,5.3,,4.1,,4.2,,5.1,,6.4,,0.0,,0.0,
2021,Brampton (3521010) CY,2021A00053521010,545,4.8,,4.6,,4.9,,4.3,,4.7,,7.7,,4.7,,5.2,,5.6,,5.6,,4.9,,4.9,,7.8,,7.9,,6.7,,6.8,,7.6,,9.5,,0.0,,0.0,
2021,Caledon (3521024) T,2021A00053521024,546,4.0,,3.9,,4.0,,3.9,,4.1,,5.5,,4.0,,4.2,,4.1,,4.1,,4.1,,4.1,,10.8,,11.0,,6.6,,6.8,,7.3,,8.7,,0.0,,0.0,
2021,Mono (3522012) T,2021A00053522012,547,2.9,,2.7,,2.8,,2.8,,3.0,,3.5,,3.0,,3.2,,3.0,,3.0,,2.9,,2.9,,20.0,,20.0,,7.5,,7.5,,8.4,,9.4,,0.0,,0.0,
2021,Orangeville (3522014) T,2021A00053522014,548,2.2,,1.9,,1.9,,1.5,,2.0,,3.7,,2.0,,2.2,,2.4,,2.4,,2.0,,2.0,,4.1,,4.3,,3.5,,3.5,,4.4,,5.2,,0.0,,0.0,
2021,Oakville (3524001) T,2021A00053524001,549,1.9,,1.8,,2.0,,1.5,,2.0,,3.3,,1.9,,2.1,,2.2,,2.2,,1.9,,1.9,,3.5,,3.8,,3.2,,3.3,,3.7,,4.6,,0.0,,0.0,
2021,Milton (3524009) T,2021A00053524009,550,2.4,,2.3,,2.6,,2.3,,2.4,,4.0,,2.4,,2.7,,2.6,,2.6,,2.4,,2.4,,4.0,,4.2,,4.4,,4.5,,4.9,,5.9,,0.0,,0.0,
2021,Halton Hills (3524015) T,2021A00053524015,551,3.0,,2.9,,3.0,,2.7,,3.0,,4.1,,3.0,,3.2,,3.1,,3.1,,2.9,,2.9,,8.9,,9.2,,3.7,,3.9,,4.4,,5.5,,0.0,,0.0,
2021,New Tecumseth (3543007) T,2021A00053543007,552,2.2,,2.0,,2.1,,1.9,,2.0,,3.5,,2.1,,2.1,,2.4,,2.4,,2.1,,2.1,,5.5,,5.5,,4.3,,4.4,,4.8,,5.6,,0.0,,0.0,
2021,Bradford West Gwillimbury (3543014) T,2021A00053543014,553,3.2,,3.0,,3.1,,2.9,,3.1,,4.8,,3.1,,3.2,,3.2,,3.2,,3.0,,3.0,,5.6,,5.9,,5.5,,5.7,,6.1,,7.1,,0.0,,0.0,
2021,"Hamilton (CMA), Ont.",2021S0503537,554,2.5,,2.2,,2.4,,1.6,,2.4,,4.1,,2.4,,2.6,,3.4,,3.4,,2.4,,2.4,,5.2,,5.4,,4.0,,4.1,,4.9,,5.9,,0.0,,0.0,
2021,Burlington (3524002) CY,2021A00053524002,555,1.7,,1.4,,1.6,,0.9,,1.5,,2.9,,1.5,,1.7,,1.7,,1.7,,1.5,,1.5,,3.0,,3.3,,2.7,,2.8,,3.3,,4.2,,0.0,,0.0,
2021,Hamilton (3525005) C,2021A00053525005,556,2.8,,2.5,,2.8,,1.8,,2.7,,4.6,,2.7,,3.0,,4.0,,4.0,,2.7,,2.7,,5.8,,5.9,,4.6,,4.7,,5.5,,6.7,,0.0,,0.0,
2021,Grimsby (3526065) T,2021A00053526065,557,1.4,,1.3,,1.3,,1.1,,1.3,,2.5,,1.4,,1.6,,1.5,,1.5,,1.4,,1.4,,3.8,,4.1,,3.3,,3.4,,4.1,,4.7,,0.0,,0.0,
2021,"St. Catharines - Niagara (CMA), Ont.",2021S0503539,558,3.0,,2.6,,2.9,,2.3,,2.8,,4.3,,2.8,,3.0,,3.6,,3.6,,2.8,,2.8,,6.2,,6.5,,4.9,,5.1,,6.2,,7.2,,0.0,,0.0,
2021,Fort Erie (3526003) T,2021A00053526003,559,2.9,,2.6,,3.0,,2.5,,2.8,,3.8,,2.7,,2.9,,3.4,,3.4,,2.7,,2.7,,6.5,,6.7,,4.8,,4.9,,6.5,,7.7,,0.0,,0.0,
2021,Port Colborne (3526011) CY,2021A00053526011,560,3.2,,2.6,,2.8,,2.5,,2.9,,4.2,,2.8,,3.0,,3.6,,3.6,,2.9,,2.9,,6.1,,6.8,,6.3,,6.4,,8.6,,9.4,,0.0,,0.0,
2021,Wainfleet (3526014) TP,2021A00053526014,561,3.3,,3.1,,3.4,,3.0,,3.3,,3.8,,3.3,,3.6,,3.8,,3.8,,3.1,,3.1,,13.8,,13.8,,9.0,,9.0,,10.7,,12.6,,0.0,,0.0,
2021,Pelham (3526028) T,2021A00053526028,562,1.3,,1.2,,1.3,,1.2,,1.3,,2.2,,1.3,,1.5,,1.6,,1.6,,1.3,,1.3,,4.7,,4.7,,5.5,,5.6,,6.1,,6.7,,0.0,,0.0,
2021,Welland (3526032) CY,2021A00053526032,563,2.9,,2.5,,2.7,,2.2,,2.7,,4.2,,2.8,,3.0,,4.6,,4.6,,2.7,,2.7,,5.8,,6.4,,4.8,,5.0,,5.9,,6.4,,0.0,,0.0,
2021,Thorold (3526037) CY,2021A00053526037,564,4.5,,4.1,,4.4,,3.9,,4.3,,6.5,,4.3,,4.6,,4.7,,4.7,,4.2,,4.2,,8.1,,8.3,,6.4,,6.4,,7.2,,8.4,,0.0,,0.0,
2021,Niagara Falls (3526043) CY,2021A00053526043,565,2.9,,2.5,,2.9,,2.2,,2.7,,4.4,,2.6,,2.9,,3.3,,3.3,,2.7,,2.7,,6.1,,6.3,,4.3,,4.6,,5.9,,7.1,,0.0,,0.0,
2021,Niagara-on-the-Lake (3526047) T,2021A00053526047,566,3.2,,2.9,,3.1,,2.9,,3.1,,4.1,,3.1,,3.2,,3.2,,3.2,,3.1,,3.1,,12.2,,12.6,,6.1,,6.2,,7.2,,8.5,,0.0,,0.0,
2021,St. Catharines (3526053) CY,2021A00053526053,567,3.3,,2.8,,3.1,,2.3,,3.0,,4.7,,2.9,,3.3,,3.8,,3.8,,3.1,,3.1,,5.8,,6.0,,4.3,,4.5,,5.5,,6.5,,0.0,,0.0,
2021,Lincoln (3526057) T,2021A00053526057,568,1.6,,1.4,,1.4,,1.6,,1.5,,2.7,,1.5,,1.5,,1.5,,1.5,,1.5,,1.5,,6.7,,6.7,,5.1,,5.2,,6.0,,6.9,,0.0,,0.0,
2021,"Kitchener - Cambridge - Waterloo (CMA), Ont.",2021S0503541,569,2.3,,2.0,,2.1,,1.5,,2.2,,4.1,,2.1,,2.8,,3.1,,3.1,,2.2,,2.2,,4.8,,5.0,,3.6,,3.7,,4.4,,5.3,,0.0,,0.0,
2021,North Dumfries (3530004) TP,2021A00053530004,570,1.4,,0.9,,0.8,,0.8,,1.1,,2.6,,0.8,,0.9,,1.1,,1.1,,1.1,,1.1,,11.6,,12.8,,3.3,,3.3,,5.0,,6.0,,0.0,,0.0,
2021,Cambridge (3530010) CY,2021A00053530010,571,3.1,,2.6,,2.7,,2.0,,2.8,,4.7,,2.7,,3.0,,3.2,,3.2,,2.8,,2.8,,5.8,,6.0,,4.1,,4.2,,4.9,,5.8,,0.0,,0.0,
2021,Kitchener (3530013) CY,2021A00053530013,572,2.2,,2.0,,2.1,,1.3,,2.2,,4.3,,2.2,,2.4,,3.5,,3.5,,2.3,,2.3,,4.8,,4.9,,3.4,,3.5,,4.4,,5.4,,0.0,,0.0,
2021,Waterloo (3530016) CY,2021A00053530016,573,1.7,,1.4,,1.5,,1.0,,1.5,,3.3,,1.5,,3.6,,2.4,,2.4,,1.5,,1.5,,3.5,,3.6,,2.3,,2.4,,3.0,,3.7,,0.0,,0.0,
2021,Wilmot (3530020) TP,2021A00053530020,574,2.6,,2.5,,2.7,,2.6,,2.8,,4.0,,2.8,,2.9,,2.9,,2.9,,2.7,,2.7,,7.4,,8.3,,5.6,,5.6,,6.2,,6.8,,0.0,,0.0,
2021,Woolwich (3530035) TP,2021A00053530035,575,2.2,,2.2,,2.0,,1.9,,2.0,,3.5,,2.0,,2.1,,2.4,,2.4,,2.1,,2.1,,7.4,,7.4,,6.6,,6.6,,6.9,,7.6,,0.0,,0.0,
2021,"Brantford (CMA), Ont.",2021S0503543,576,3.3,,2.8,,3.0,,2.5,,3.0,,4.5,,2.9,,3.3,,3.9,,3.9,,3.0,,3.0,,6.7,,6.9,,5.1,,5.2,,6.3,,7.4,,0.0,,0.0,
2021,Brant (3529005) CY,2021A00053529005,577,2.7,,2.3,,2.7,,2.3,,2.5,,3.5,,2.5,,2.8,,2.8,,2.8,,2.5,,2.5,,8.4,,8.4,,6.3,,6.4,,7.3,,8.7,,0.0,,0.0,
2021,Brantford (3529006) CY,2021A00053529006,578,3.5,,2.9,,3.1,,2.6,,3.1,,4.8,,3.1,,3.5,,4.3,,4.3,,3.2,,3.2,,6.5,,6.7,,4.7,,4.7,,5.9,,6.8,,0.0,,0.0,
2021,Six Nations (Part) 40 (3529020) IRI,2021A00053529020,579,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2021,"Woodstock (CA), Ont.",2021S0504544,580,2.4,,2.1,,2.5,,1.8,,2.4,,4.0,,2.3,,2.6,,3.2,,3.2,,2.4,,2.4,,4.2,,4.6,,3.7,,3.8,,5.1,,5.9,,0.0,,0.0,
2021,Woodstock (3532042) CY,2021A00053532042,581,2.4,,2.1,,2.5,,1.8,,2.4,,4.0,,2.3,,2.6,,3.2,,3.2,,2.4,,2.4,,4.2,,4.6,,3.7,,3.8,,5.1,,5.9,,0.0,,0.0,
2021,"Tillsonburg (CA), Ont.",2021S0504546,582,2.6,,2.1,,2.6,,1.9,,2.2,,3.8,,2.2,,2.5,,2.7,,2.7,,2.2,,2.2,,4.6,,4.6,,4.7,,4.8,,5.0,,5.9,,0.0,,0.0,
2021,Tillsonburg (3532004) T,2021A00053532004,583,2.6,,2.1,,2.6,,1.9,,2.2,,3.8,,2.2,,2.5,,2.7,,2.7,,2.2,,2.2,,4.6,,4.6,,4.7,,4.8,,5.0,,5.9,,0.0,,0.0,
2021,"Norfolk (CA), Ont.",2021S0504547,584,3.0,,2.8,,3.1,,2.9,,3.0,,4.0,,3.0,,3.1,,3.5,,3.5,,3.0,,3.0,,8.9,,9.3,,7.0,,7.1,,8.4,,9.4,,0.0,,0.0,
2021,Norfolk County (3528052) CY,2021A00053528052,585,3.0,,2.8,,3.1,,2.9,,3.0,,4.0,,3.0,,3.1,,3.5,,3.5,,3.0,,3.0,,8.9,,9.3,,7.0,,7.1,,8.4,,9.4,,0.0,,0.0,
2021,"Guelph (CMA), Ont.",2021S0503550,586,2.1,,1.8,,2.0,,1.4,,1.9,,4.0,,1.9,,2.2,,2.4,,2.4,,2.0,,2.0,,3.8,,3.9,,3.8,,3.8,,4.6,,5.5,,0.0,,0.0,
2021,Puslinch (3523001) TP,2021A00053523001,587,2.4,,2.3,,2.5,,2.7,,2.3,,3.1,,2.1,,2.4,,2.6,,2.6,,2.3,,2.3,,0.0,,0.0,,9.5,,9.6,,11.0,,11.5,,0.0,,0.0,
2021,Guelph (3523008) CY,2021A00053523008,588,2.0,,1.7,,1.9,,1.3,,1.9,,4.0,,1.9,,2.2,,2.4,,2.4,,1.9,,1.9,,3.6,,3.8,,3.0,,3.1,,3.8,,4.6,,0.0,,0.0,
2021,Guelph/Eramosa (3523009) TP,2021A00053523009,589,2.3,,2.1,,2.3,,2.1,,2.5,,4.3,,2.4,,2.5,,2.8,,2.8,,2.4,,2.4,,9.0,,9.0,,6.4,,6.7,,7.7,,9.2,,0.0,,0.0,
2021,"Stratford (CA), Ont.",2021S0504553,590,2.1,,1.9,,2.0,,1.3,,1.9,,3.7,,2.0,,2.1,,2.9,,2.9,,1.9,,1.9,,5.4,,5.5,,2.9,,3.0,,3.4,,4.2,,0.0,,0.0,
2021,Stratford (3531011) CY,2021A00053531011,591,2.1,,1.9,,2.0,,1.3,,1.9,,3.7,,2.0,,2.1,,2.9,,2.9,,1.9,,1.9,,5.4,,5.5,,2.9,,3.0,,3.4,,4.2,,0.0,,0.0,
2021,"London (CMA), Ont.",2021S0503555,592,2.3,,2.0,,2.2,,1.4,,2.1,,4.0,,2.1,,2.4,,3.0,,3.0,,2.1,,2.1,,4.8,,5.0,,3.9,,4.0,,4.9,,5.8,,0.0,,0.0,
2021,Central Elgin (3534020) MU,2021A00053534020,593,2.8,,2.7,,2.5,,2.4,,2.6,,3.6,,2.6,,2.5,,2.7,,2.7,,2.5,,2.5,,7.3,,7.3,,5.6,,5.6,,6.6,,7.2,,0.0,,0.0,
2021,St. Thomas (3534021) CY,2021A00053534021,594,1.9,,1.5,,1.7,,1.3,,1.8,,3.0,,1.6,,1.8,,2.4,,2.4,,1.8,,1.8,,4.9,,5.2,,3.1,,3.1,,4.6,,5.6,,0.0,,0.0,
2021,Southwold (3534024) TP,2021A00053534024,595,3.8,,3.5,,3.5,,3.5,,3.5,,3.8,,3.2,,3.2,,3.2,,3.2,,2.9,,2.9,,0.0,,11.5,,10.4,,10.8,,11.1,,12.2,,0.0,,0.0,
2021,Strathroy-Caradoc (3539015) MU,2021A00053539015,596,1.5,,1.2,,1.4,,1.2,,1.4,,3.0,,1.3,,1.5,,1.6,,1.6,,1.3,,1.3,,6.8,,7.0,,3.7,,3.8,,5.2,,6.1,,0.0,,0.0,
2021,Thames Centre (3539027) MU,2021A00053539027,597,2.7,,2.4,,3.0,,2.5,,2.7,,3.3,,2.8,,2.8,,2.8,,2.8,,2.5,,2.5,,10.3,,11.1,,7.5,,7.8,,9.1,,9.5,,0.0,,0.0,
2021,Middlesex Centre (3539033) MU,2021A00053539033,598,3.1,,3.0,,3.3,,3.1,,3.1,,3.8,,3.1,,3.3,,3.0,,3.0,,3.0,,3.0,,9.2,,9.2,,7.6,,7.6,,8.4,,9.5,,0.0,,0.0,
2021,London (3539036) CY,2021A00053539036,599,2.3,,2.0,,2.2,,1.2,,2.1,,4.2,,2.1,,2.4,,3.2,,3.2,,2.2,,2.2,,4.6,,4.8,,3.4,,3.5,,4.4,,5.2,,0.0,,0.0,
2021,Adelaide-Metcalfe (3539047) TP,2021A00053539047,600,2.0,,2.0,,2.3,,2.3,,2.5,,2.5,,2.5,,3.0,,2.5,,2.5,,2.0,,2.0,,20.6,,20.6,,10.1,,10.1,,12.3,,12.3,,0.0,,0.0,
2021,"Chatham-Kent (CA), Ont.",2021S0504556,601,2.6,,2.3,,2.6,,2.1,,2.7,,3.6,,2.6,,2.9,,4.0,,4.0,,2.5,,2.5,,6.2,,6.4,,6.1,,6.2,,7.5,,8.5,,55.6,,55.6,
2021,Chatham-Kent (3536020) MU,2021A00053536020,602,2.5,,2.2,,2.5,,2.0,,2.6,,3.5,,2.5,,2.8,,3.9,,3.9,,2.4,,2.4,,6.1,,6.3,,6.0,,6.1,,7.4,,8.3,,0.0,,0.0,
2021,Moravian 47 (3536029) IRI,2021A00053536029,603,33.3,,40.0,,36.7,,36.7,,33.3,,40.0,,33.3,,33.3,,36.7,,36.7,,33.3,,33.3,,40.0,,40.0,,37.5,,37.5,,43.8,,56.3,,55.6,,55.6,
2021,"Windsor (CMA), Ont.",2021S0503559,604,2.6,,2.1,,2.4,,2.0,,2.4,,4.3,,2.3,,2.6,,3.1,,3.1,,2.4,,2.4,,5.0,,5.2,,4.7,,4.8,,6.1,,7.3,,0.0,,0.0,
2021,Leamington (3537003) MU,2021A00053537003,605,3.2,,3.0,,3.7,,3.2,,3.2,,5.7,,3.1,,3.4,,4.3,,4.3,,3.1,,3.1,,5.4,,5.6,,6.9,,7.2,,8.0,,9.4,,0.0,,0.0,
2021,Kingsville (3537013) T,2021A00053537013,606,1.8,,1.4,,1.7,,1.5,,1.5,,2.5,,1.4,,1.6,,2.5,,2.5,,1.4,,1.4,,5.9,,6.3,,4.7,,5.0,,6.1,,7.1,,0.0,,0.0,
2021,Essex (3537016) T,2021A00053537016,607,2.9,,2.5,,2.6,,2.3,,2.7,,3.5,,2.9,,3.0,,3.4,,3.4,,2.6,,2.6,,7.3,,7.8,,5.9,,6.0,,7.3,,8.3,,0.0,,0.0,
